142gtgtgtno,{'1046271199913934848': 1}
142kj,{'1031932362978992128': 1}
143,"{'1045493027182120966': 1, '1046627924248600576': 1, '1037654987365527552': 1, '1045384418704203778': 2, '1038053879617921024': 1, '1045318523688505346': 1, '1046775429472882688': 1, '1037842326490701824': 1, '1046602250632728577': 1, '1046698200478994433': 1, '1046733807624343552': 1, '1045447971792392192': 1, '1045366034037964805': 1, '1046607619551629312': 1, '1045332413646278657': 2, '1046632951944024064': 1, '1045407533186392065': 2, '1046614558666895361': 1, '1046723784441548800': 1, '1045254610619977728': 2, '1046417619107164160': 1, '1046874967076417537': 1, '1037753638041595904': 1, '1046748893201846278': 1, '1045433502974586880': 1, '1045291170803388416': 1, '1046604246899204096': 1, '1045527458777362432': 1, '1046600578716045312': 1, '1045304072025370624': 2, '1046623379904770048': 1, '1046787348162383873': 1, '1045273523831353345': 2, '1045466855895453696': 1, '1046610308150833153': 1, '1046650115920924672': 1, '1038252317290778624': 1, '1037567669694803968': 1, '1046617436622123013': 1, '1045509303870935040': 2, '1045347414050254848': 1}"
1430,{'1045010211583537153': 1}
1433,{'1026906551385300994': 1}
14364318,{'1045005477925597184': 1}
143ricard,{'1045383970316275717': 1}
144,"{'1045360806886543360': 1, '1045346621683372037': 1, '1046290037162291201': 1}"
1445,{'1046290065691987968': 1}
14484819,{'1030270672898084866': 1}
145,"{'1038022180611743744': 1, '1038138838550495232': 1, '1038190860209451010': 1, '1038056063789150208': 1, '1038277240943992832': 1, '1045289951276019712': 1}"
146,"{'1037842326490701824': 1, '1037654987365527552': 1, '1038053879617921024': 1, '1038252317290778624': 1, '1037567669694803968': 1, '1037753638041595904': 1}"
147,"{'1045275261636419585': 1, '1034265746614964224': 1, '1046272590883508224': 1, '1045271750672601088': 1, '1046436688950677504': 1, '1046419214771396610': 1, '1046351057478209536': 1, '1046398944945811457': 1}"
1471,"{'1046636245449936896': 1, '1046749296073342976': 1}"
148,"{'1038134040153518080': 1, '1046560393206878208': 1, '1046290037162291201': 1, '1045317153279430656': 1, '1046592535978741760': 1, '1046565195886342146': 1, '1046395772370132992': 1}"
1483,"{'1035372737722769408': 1, '1046855494286151681': 1, '1030258459684548613': 1, '1046813201361440769': 1, '1046581439196794882': 1, '1046573727440404482': 1, '1046628460754604033': 1, '1046750637466243072': 1, '1046589727623794688': 1, '1035391950176886785': 1, '1046576045812588544': 1, '1046625985079255040': 1, '1029967230400974848': 1, '1046603047764406273': 1, '1046734220977229824': 1, '1046561808310575109': 1, '1046893027975999489': 1, '1035493522294665216': 1, '1046666390453673984': 1, '1046563940472360961': 1, '1046567599692288000': 1, '1046585799398105088': 1, '1046586784409432064': 1, '1046837869913026561': 1, '1046569152155144192': 1, '1046549350434983936': 1, '1046589286743592961': 1, '1046614843984367616': 1, '1046608230900793344': 1, '1046559340579213312': 1, '1039556492788228101': 1, '1046578995825963009': 1, '1046592014991716358': 1, '1046519801559085056': 1, '1046606588851736576': 1, '1046822301021458433': 1, '1046571414105526272': 1, '1038265991745155072': 1, '1030126317163999232': 1, '1046577313171853315': 1, '1046539118493278208': 1, '1046600430128640005': 1, '1046554091604848640': 1, '1046583495341101057': 1, '1046622807591976961': 1, '1046634885811752960': 1, '1046565562254585856': 1, '1030463880873558016': 1, '1046557200133623808': 1, '1046863930222661632': 1, '1046778914104901632': 1, '1046596279550316545': 1}"
14a,{'1037687137074900993': 1}
14agdhyf,{'1030243592600793088': 1}
14bxnc9vj,{'1026890095603982336': 1}
14dd7,{'1041661193415536640': 1}
14h,{'1038250312186753024': 1}
14h9jzs,{'1046794908013658113': 1}
14hguvzbss,{'1045069782180143105': 1}
14inyou,{'1041780077577613317': 1}
14j,{'1046592228053983232': 1}
14mxshk9a,{'1038082260510154752': 1}
14ngel,"{'1028075988859723776': 1, '1041421292250038272': 1}"
14p0z,{'1041211837017141248': 1}
14r,{'1046316361247608833': 1}
14ryb34ai,{'1046822845928620033': 1}
14s,{'1046649573614276609': 1}
14sugh1y2y,{'1041366295848132608': 1}
14tytcs,{'1041808425586450438': 1}
14usacr,"{'1041778594991800323': 1, '1041751065845280771': 1}"
14vdgoot,{'1046556550393942017': 1}
14w4fci9,{'1028338087208931328': 1}
14xnp2jam6,{'1046271818070470656': 1}
14yvfzol0,{'1045406346575777792': 1}
150,"{'1044936766325760001': 1, '1030318683808256001': 1, '1044986105727258624': 1, '1037675662935506944': 1, '1037885978344599553': 1, '1046645484801196032': 1, '1041757794905534466': 1, '1046611379971649536': 1, '1041658406535397376': 1, '1045228214040195072': 1, '1044960112312549376': 1}"
1500,"{'1032018068069928961': 1, '1032128794209869834': 1, '1046833775269875713': 1, '1032031519395770369': 1, '1042889550987710465': 1, '1046864786343043079': 1}"
15000,{'1044986032968683521': 1}
1502,{'1045480985394057216': 1}
150570,{'1045077085939748865': 1}
1507,"{'1046790145314312192': 1, '1046448205112766472': 1, '1030530944439132160': 1, '1046396966245150720': 1, '1046773203283177473': 1, '1037717832593797120': 1, '1045086765185474560': 1, '1046295088807186432': 1, '1044998793618427904': 1, '1028378524455985153': 1, '1044973440183279616': 1, '1046498119427543040': 1, '1046462338424074240': 1, '1038198907623366656': 1, '1046435575711051785': 1, '1045039210581950469': 1, '1046416283590438913': 1}"
150776,"{'1044971450967429121': 1, '1044938032158314496': 1}"
1508,"{'1030575730789429249': 1, '1046630644741271553': 1, '1030527798509748224': 1, '1030626117747662848': 1, '1046694932839305217': 1, '1046650730654912512': 1, '1046742101092945920': 1, '1046608298659794945': 1, '1046779147467587585': 1, '1046880588492410880': 1, '1046634145584164864': 1, '1030489683581648896': 1, '1046624328610189312': 1}"
1509,"{'1035380978582208513': 1, '1045125404573528064': 1, '1045014878384254976': 1, '1045121191919472640': 1, '1044965418283270144': 1, '1044946636466728961': 1, '1039115422069665794': 1, '1044999806899376130': 1, '1045352372233555968': 1, '1044914843965411328': 1, '1042866906619895809': 1, '1044986640723312641': 1, '1044973956674048001': 1, '1028416295107272705': 1, '1045030215003582464': 1}"
151,"{'1030273660794355714': 1, '1029958521616564225': 1, '1030339704082915330': 1, '1026956676027572225': 1, '1030476838982873090': 1, '1030451820685078530': 1, '1030621518169100288': 1}"
1511,{'1046403604712747008': 1}
1515,{'1046842985156149248': 1}
1516sep,"{'1041815516749471746': 1, '1041860100812668928': 1, '1041723038415376385': 1}"
152,"{'1030613562480369664': 1, '1046750029443215360': 1, '1046643665412771840': 1}"
1523,{'1035331426152062977': 1}
152bxmw9ub,{'1046777946927710208': 1}
1530concuerd,{'1046890283525378049': 1}
1532,{'1046422013726937089': 1}
154,"{'1042878694363226112': 1, '1045049673273298944': 1}"
1542,{'1031992275390398464': 1}
154t43ta,{'1046593549825974273': 1}
155,"{'1045468348539113473': 1, '1045026011866370049': 1}"
1556df3m,{'1046591107323310080': 1}
1569,"{'1045512298050342912': 1, '1031964932278026240': 1}"
157,"{'1045238769765568512': 1, '1045068748263235597': 1}"
1582017,"{'1046815094141796352': 1, '1046573993560600576': 1, '1046780440558927875': 1, '1046791251310366720': 1, '1046629665857769473': 1, '1046584230564818944': 1, '1046551767830470656': 1, '1046561051599413249': 1, '1046589001715666950': 1, '1046540785494183936': 1, '1046839891382947841': 1, '1046553975334612992': 1, '1046504683475537921': 1, '1046632979727110144': 1, '1046518908679856129': 1}"
159,"{'1046812359984128004': 1, '1046791793088626689': 1, '1046593040578686976': 1, '1046597252800811008': 1, '1046781125954293765': 1, '1045424984745742336': 1, '1044956116134891520': 1, '1046575555833925632': 1, '1046808194738208770': 1, '1046598086888493056': 1, '1034187688960827392': 1, '1044947117943541760': 1, '1046772729964384257': 1, '1046737371100848128': 1, '1046599621491986432': 1, '1046758780598464512': 1, '1046561808746713091': 1, '1045091584302141440': 1, '1041352140025946112': 1, '1046727703141994496': 1, '1046567214739083264': 1, '1046584250542092288': 1, '1046630531692195840': 1, '1045224566308646912': 1, '1034155175198515200': 1, '1037666367384825856': 1, '1046350579725987841': 1, '1039559410916491264': 1, '1044935161476009985': 1, '1046740835935703040': 1, '1046509926644895744': 1, '1046748916799148032': 1, '1046589688826535938': 1, '1046550357281845248': 1, '1046589600020484096': 1, '1046576750342352896': 1, '1046609756062928897': 1, '1046669223043502080': 1, '1038179717721911296': 1, '1038285667627921408': 1, '1041886879963140096': 1, '1045063489985925121': 1, '1046542960094072832': 1, '1046591410051395586': 1, '1044974228972265473': 1, '1046595598365978624': 1}"
159g,{'1027031247514750976': 1}
15anny,{'1026920677419491328': 1}
15av,{'1029955931893899269': 1}
15cnkzn,{'1046393399048384517': 1}
15fc,{'1042883120037548032': 1}
15fg9aiqhj,"{'1046790750984388608': 1, '1046813831002034176': 1, '1046731867930734594': 1, '1046622437998317569': 1, '1046781700481650689': 1, '1046638429382082560': 1, '1046843272252002304': 1, '1046626806185496576': 1, '1046702529994723328': 1, '1046748372311453696': 1}"
15flhe0kmw,{'1030182244403630080': 1}
15gzy9shm,{'1045306993781673984': 1}
15h,"{'1046543426278367232': 1, '1046516514478686208': 1}"
15iobw61,{'1028044507785449477': 1}
15iu,{'1045314976926355456': 1}
15jczwly,{'1045335343606755329': 1}
15jdwt0aq,{'1038128834502189056': 1}
15ju,{'1038171654730534912': 1}
15k,{'1046609791962009600': 1}
15km,{'1045338224154095617': 1}
15kzde,{'1046521594582126593': 1}
15l,{'1045331822043910150': 2}
15le,{'1034199476922023936': 1}
15min,{'1045338224154095617': 1}
15mr,{'1046649652416827392': 1}
15ojdstlqy,{'1046562213119561728': 1}
15owu7gt,{'1039210327387381761': 1}
15qx,{'1046515344142143489': 1}
15r0uxx58,{'1045287454624940032': 1}
15ro9mjf,{'1046560358222221312': 1}
15tbzsa24,{'1033743640957513728': 1}
15u,"{'1046762425213767680': 1, '1045331773758922757': 1, '1046729187535540224': 1}"
15zrwnaeqh,{'1046443909013012480': 1}
160,"{'1030065421343436800': 1, '1030245531279392768': 1, '1046602279758045186': 1, '1046601933514055680': 1, '1046638573271896064': 1, '1030135334510751744': 1}"
16000,{'1046604492240834568': 2}
1603,"{'1038209056253587456': 1, '1046629840848384000': 1}"
160817,"{'1028077704250368000': 1, '1028055995522723842': 1, '1028415517328121856': 1}"
160919,"{'1030127925486657536': 1, '1030285031061823489': 1}"
16091959,"{'1045366125905698816': 1, '1039664004824788992': 1, '1045134540061249536': 1, '1044897443337375744': 1, '1045465096137428992': 1, '1046458264333045764': 1, '1045417951216750592': 1, '1044940587974242304': 1, '1046871491294433280': 1, '1046771080906584066': 1, '1045005087133888512': 1, '1030124443727790080': 1, '1045430778509680640': 1, '1028494771390767104': 1, '1038142605287219201': 1, '1044996205162483712': 1, '1045322756513038336': 1, '1044928536405057536': 1, '1046461588847423490': 1, '1046442198735228928': 1, '1046872791373570048': 1, '1039674284828835840': 1}"
16092018,{'1041557944553414656': 1}
1610,"{'1046772158201024512': 1, '1046593033993678848': 1, '1046604167287119872': 1, '1046600381604790273': 1, '1046591428896460800': 1}"
1612,"{'1045032184518791172': 1, '1041489040439209985': 1, '1042882116307091456': 1, '1042847195932905482': 1, '1042991431638384640': 1, '1042961462409482241': 1, '1033863572642775041': 1, '1042923869764571136': 1, '1042783025543766017': 1}"
1613,{'1046769500467736576': 1}
161rf,{'1046766328764420096': 1}
162,"{'1039269332998660097': 1, '1039271511918608384': 1, '1032129093905641472': 1}"
1623,"{'1030490318448279553': 1, '1030573214152441856': 1, '1030458777148043265': 1}"
164,"{'1031882471556755458': 1, '1042645477945233408': 1, '1046566155316604928': 1, '1030177010843365377': 1, '1042885460480147457': 1}"
1646 2900,{'1039570721016557568': 1}
1648,{'1041856275456438273': 1}
165,"{'1046622201569529856': 1, '1046627924248600576': 1, '1046775429472882688': 1, '1046625886680870912': 1, '1046733807624343552': 1, '1046870308941156352': 1, '1046715266514788352': 1, '1046818417586638848': 1, '1046609962993094657': 1, '1046614558666895361': 1, '1046787348162383873': 1, '1046600578716045312': 1, '1046602250632728577': 1, '1046748893201846278': 1, '1046636096896081921': 1, '1046650115920924672': 1, '1046834013351104512': 1, '1046698200478994433': 1, '1046604246899204096': 1, '1046606826635227136': 1, '1046617436622123013': 1, '1046874967076417537': 1}"
1650,{'1046600594742489088': 1}
1653,{'1037843828500312070': 1}
166,"{'1030128093476913152': 1, '1030629503356350464': 1}"
16727013,"{'1034276496104480768': 1, '1033752507493826561': 1, '1037729013186420737': 1, '1039196130138054658': 1}"
16776600,"{'1039192895356588032': 1, '1039679911462690816': 1, '1039339994597474304': 1}"
168,"{'1030152429713670150': 1, '1030272669894234112': 1}"
169,"{'1046385529430904832': 1, '1046527931336585217': 1, '1046275675827646464': 1, '1046544918020280320': 1}"
1690,{'1041879866335997952': 1}
1697,{'1046515839091044352': 1}
16adolf,"{'1028075988859723776': 1, '1041421292250038272': 1}"
16fqqo,{'1046276663464677376': 1}
16gxhkrb,{'1035205954827108352': 1}
16hhf1tlt,{'1041374580395466754': 1}
16if,{'1045463108116992000': 1}
16jj7urkl5,"{'1032090178159091717': 1, '1032117758874595328': 1, '1034118628684296192': 1}"
16joaqun,{'1038171654730534912': 1}
16jyk90,{'1046559062270316550': 1}
16k,{'1033584009983520773': 1}
16ke9o0yn,{'1037817992443244544': 1}
16mda8,"{'1033832120362430465': 1, '1033778624069914625': 1}"
16n,"{'1033792679031840770': 1, '1039139415581503488': 1, '1041793396061429760': 1, '1031900102682701824': 1, '1038218941875793921': 1, '1039702163893743617': 1, '1037680351169196032': 1, '1041449969029406720': 1, '1031782783881015297': 1, '1038081650893225986': 1, '1039568250047266818': 1, '1041208546640228353': 1, '1038133464204304384': 1}"
16omar07,{'1031945403627958272': 1}
16q,"{'1042937213921775617': 1, '1042946509124329472': 1, '1039701521980637187': 1}"
16re7mdk,{'1046710860285186049': 1}
16si8,{'1041437675503460353': 1}
16v9c,{'1046585576219136000': 1}
16x6,{'1042848901575979008': 1}
16xr181,{'1033748439023210497': 1}
16xsae3u,{'1038133412488470528': 1}
16y56t,{'1045275271929188352': 1}
16y9ihxv,{'1046557315434827777': 1}
17000,{'1046416301634322438': 1}
1702,{'1039667558117462016': 1}
1703,{'1033895759274500096': 1}
170599,"{'1046592953614053378': 1, '1042869439618789376': 1, '1046568838484152320': 1, '1046618762097692672': 1, '1046615786075361282': 1, '1046836729968246785': 1, '1046873098325241857': 1, '1046595159193001986': 1}"
170818,"{'1041263141353611264': 1, '1030649533389307904': 1}"
17082018,{'1030573798372851712': 1}
1709,"{'1046418901456875520': 1, '1046284736891703302': 1, '1046366254267863040': 1, '1046606176551673856': 1, '1046424550160961537': 1, '1042871041486467072': 1}"
17092018,"{'1042779878867853312': 1, '1042778307689889797': 1}"
170jc3eelz,{'1045314163629797376': 1}
170v,{'1046606517565304833': 1}
1711,"{'1028317617742929920': 1, '1045467168685654016': 1}"
1719,{'1046480764089643008': 1}
1721,{'1046604693718405120': 1}
173,"{'1046275675827646464': 1, '1046544918020280320': 1, '1046527931336585217': 1, '1046385529430904832': 1}"
173ul,"{'1046623399928360960': 1, '1046561584024363009': 1, '1046567140034301952': 1, '1046565792744165378': 1, '1046578351262093312': 1}"
174,"{'1046409467280150528': 1, '1045346621683372037': 1, '1045035693918101504': 1, '1032030806972264448': 1, '1032016772201934848': 1}"
17449319,"{'1030083674304327680': 1, '1030294587687034880': 1, '1028275244530905088': 1, '1027996008704303109': 1, '1030155509222047745': 1, '1034115916668256258': 2}"
1759,"{'1046774676679213056': 1, '1045081313328484358': 1, '1046565885526396929': 1, '1046822094993068032': 1, '1045363182620037120': 1}"
1760,{'1030543263948779520': 1}
17614048,"{'1042844023906557953': 1, '1042760066636689408': 1}"
17647167,{'1046877329757106176': 1}
1779,"{'1045390300364132354': 1, '1046421572838461440': 1, '1045322980904116224': 1, '1045521062451187712': 1}"
17855606,{'1046553123790213120': 1}
17882176,{'1039646296213217281': 1}
1790ac,"{'1045035821601116161': 1, '1045289001601699840': 1, '1045051828147294208': 1}"
1795,"{'1046431541851811841': 1, '1046725026299416576': 1, '1046304796163084290': 1, '1046567244610908161': 1, '1046536654423355393': 1, '1046507429700292608': 1, '1046485264758165506': 1, '1046465320477646848': 1}"
1797,{'1046586390341931008': 1}
1799,"{'1046465320477646848': 1, '1046485264758165506': 1, '1046507429700292608': 1, '1046536654423355393': 1, '1046725026299416576': 1, '1046304796163084290': 1, '1046431541851811841': 1, '1046567244610908161': 1}"
17ag,{'1030528434299195393': 1}
17agost,{'1030678068921290758': 1}
17bi,{'1039103860797788162': 1}
17ef0xgm,{'1038205081101979648': 1}
17en,"{'1031907695056637952': 1, '1031768532814647296': 1, '1032008356662259718': 1, '1044951200695750656': 1, '1045098869460279297': 1, '1045153105099333632': 1}"
17fxfmcdw,{'1027991496233033728': 1}
17iqujkr,{'1046732268461535232': 1}
17j5f,{'1046640884584984577': 1}
17k1j7e,{'1046582221052817409': 1}
17nv,{'1046473709517705220': 1}
17pio65edm,{'1041886678267441153': 1}
17sep,{'1041653798752739328': 1}
17u,{'1042948499824881664': 1}
17ul3,{'1046589149539651584': 1}
17uudlmj9m,{'1041370035267280896': 1}
17x2a0yrwz,{'1039142867091025920': 1}
17zcwifft,{'1035145124886589440': 1}
17zn,{'1041343940673384448': 1}
180,"{'1041522889378410496': 1, '1046790145314312192': 1, '1046598501130539008': 1, '1041894635331837953': 1, '1034090760558260224': 1, '1046437676906360832': 1}"
18000,"{'1031990773493977088': 1, '1031933968529195015': 1, '1031945905153429505': 1, '1032032954292289536': 1}"
1807,{'1046577845370322944': 1}
1809,{'1044820259218354177': 1}
181,"{'1045108428891451392': 1, '1045127097814011904': 1, '1045168941373558784': 1, '1045322251741081601': 1, '1046736520810565633': 1}"
182,"{'1046390261641867264': 1, '1046402308559507457': 1, '1030561696648232960': 1, '1027006784660221953': 1, '1044964204170682378': 1, '1045204115255685120': 1, '1044996008797704193': 1, '1042809163649363968': 1, '1046362210514153473': 1, '1042842247463665665': 1, '1046546320117452802': 1, '1031974983160029184': 1}"
1821,"{'1030672654158778369': 1, '1030635166455267328': 1}"
1822,"{'1031986327909281793': 1, '1032032060586831872': 1}"
184,"{'1046823860128165888': 1, '1046466427966935040': 1, '1035480218155274241': 1, '1045334686766157824': 1, '1033687971340476416': 1, '1046634035110453249': 1, '1046556651527049216': 1, '1046773466060517376': 1, '1046601976610533376': 1, '1033894988663463937': 1, '1033761801585012736': 1, '1031887885933404162': 1, '1039643454891012097': 1, '1046264122634117120': 1, '1046629805578424320': 1, '1046427837803233280': 1, '1045013911630688256': 1, '1045049673273298944': 1, '1037850808409317376': 1, '1045082886641258497': 1, '1045002697290772480': 1, '1045171661975298048': 1, '1045084623821328384': 1, '1039691613352734726': 1, '1046476710026379264': 1, '1039563893604077568': 1, '1031989631666057216': 1, '1042924655659704320': 1, '1045029843052769280': 1, '1035501300434264065': 1, '1031919616585617408': 1, '1046752920379813890': 1, '1028275244530905088': 1}"
1850,{'1046591189892378626': 1}
186,"{'1046399624293036032': 1, '1046462545106743297': 1, '1046454302745808896': 1, '1046422401309970433': 1, '1046370087253549057': 1, '1046525105139077123': 1}"
187,"{'1045510374316027905': 1, '1045498906312941568': 1, '1045294746166591488': 1, '1046540012450435072': 1, '1045267185604722691': 1, '1045471801952866304': 1, '1045435121892052994': 1}"
188,{'1041880600339263488': 1}
188gestionp,{'1045346621683372037': 1}
189,"{'1046462545106743297': 1, '1046454302745808896': 1, '1046393410125475840': 1, '1046525105139077123': 1, '1038173518687559681': 1, '1046370087253549057': 1, '1046422401309970433': 1}"
1891,{'1026820271192371200': 1}
18911914,{'1037673543817945093': 1}
189583q3,{'1037716626005741568': 1}
18973740,"{'1039339910933700608': 1, '1039220950993186816': 1, '1039680150265376770': 1}"
18a,{'1044841368944881664': 1}
18amt,{'1046867588255440897': 1}
18atcspr,"{'1046748941159727104': 1, '1046579702209671169': 1, '1046747942370054144': 1}"
18czxz8w45,{'1046637352599334913': 1}
18fhfi,{'1045277549872508928': 1}
18fjex,{'1041848999588913152': 1}
18fvy,{'1046464965987594241': 1}
18g,{'1044907690382831616': 1}
18m2ixxx,"{'1046489097483812864': 1, '1046456431774453760': 1}"
18mil,"{'1045390316843544577': 1, '1032087339928104965': 1, '1046421622230536192': 1}"
18njes,{'1046589951285039106': 1}
18porqu,{'1041329273381023744': 1}
18pzeg,{'1045292701778956290': 1}
18s9idvhpn,{'1030622693777977348': 1}
18sd1,"{'1046591633649803264': 1, '1046589475613290501': 1, '1046575130003066880': 1, '1046590160249466882': 1, '1046572225657286656': 1}"
18sep,"{'1042645170360078336': 1, '1042800299499499520': 1}"
18sjzoqd3,{'1037796422010200064': 1}
18sp5oottf,{'1031916035803435008': 1}
18sspj8wek,{'1045323099527360514': 1}
18su,{'1041501107758006272': 1}
18sxdrx1,"{'1046396282884042753': 1, '1046375555984240641': 1}"
18u1joxavv,{'1041596959138766848': 1}
18uhamuci4,{'1041205732492947456': 1}
18ukk,{'1042966578805919744': 1}
18vanqr3eg,{'1046602001302335488': 1}
18vlv2,{'1041465262548176902': 1}
18w3svpv,{'1038126743163465728': 1}
18w5p,{'1027919161777901568': 1}
18xibsvcj,{'1044939444510445570': 1}
18zhbo7ri,{'1035321433650593792': 1}
18zsdy,{'1042980731843006464': 1}
190,"{'1027982849847296000': 1, '1046459272735993857': 1}"
1900,"{'1046543106924040192': 1, '1046774670031302657': 1}"
1901,"{'1041660935956586496': 1, '1045295705928224768': 1, '1039036794266955777': 1, '1034068660275621888': 1, '1046593873022210049': 1, '1045430089410842625': 1, '1045242242489884672': 1, '1032030425626103814': 1}"
19041,"{'1046390872949096454': 1, '1046603717498359808': 1, '1046486584613359616': 1}"
190666,{'1039243334550806528': 1}
19092018,"{'1042778307689889797': 1, '1042779878867853312': 1}"
191,"{'1045498906312941568': 1, '1045294746166591488': 1, '1045435121892052994': 1, '1045471801952866304': 1, '1045267185604722691': 1, '1045510374316027905': 1}"
1910,"{'1041525170098327552': 1, '1041401127688962049': 1, '1038178168950145037': 1, '1038031105365037057': 1, '1045482495226114048': 1}"
1913 1609195,"{'1034132277687738368': 1, '1034102338728992769': 1}"
1914,{'1026820271192371200': 1}
19151077,{'1046881833210777600': 1}
191xuinr0k,{'1046873573305044993': 1}
1921,{'1045120356447637504': 1}
1924,"{'1045107077646086148': 1, '1045473519210057728': 1, '1045330121652162560': 1, '1034269090280628225': 1, '1046604992893898752': 1, '1037720372370710531': 1, '1034202497739579392': 1, '1045364980542033921': 1, '1042817979027791874': 1, '1045164477627461634': 1, '1042833766127939584': 1, '1028039730691223552': 2, '1035102598431473664': 2, '1045132847479222272': 1, '1045097940476465152': 1, '1044970101143994371': 1}"
1927,{'1038130123436961793': 1}
192atw75i,"{'1046573084529119233': 1, '1046817500925775878': 1, '1046570572564627457': 1, '1046569204504236032': 1}"
193,"{'1045274587850629122': 1, '1046364952624328704': 1}"
1930,"{'1046472337116270592': 1, '1046880119967703041': 1}"
193058,{'1046605070316523523': 1}
1936,{'1046457274183634944': 1}
1940giyds,{'1046587964845953025': 1}
1945,{'1038161330879049728': 1}
1947,{'1046825530731958274': 1}
195,"{'1045145217899343873': 1, '1045169759392862208': 1}"
1950,"{'1045371684096811008': 1, '1046334925102878720': 1, '1034287789418917888': 1, '1046520998999339008': 1, '1045333382761238528': 1, '1045416675905089536': 1, '1045447985948176385': 1, '1046895805993488384': 1, '1045060261693009920': 1, '1045360307625955333': 1, '1045437561097850880': 1, '1039461644118712320': 1, '1045387135036067840': 1, '1045519450697592832': 1}"
1952,{'1045415230979932160': 1}
19521,{'1045068800205484032': 1}
1953,"{'1031908508684509184': 1, '1031959088471715842': 1, '1037880655470895109': 1}"
1954,"{'1041418964377710592': 1, '1044897951208935427': 1, '1041875558311886848': 1, '1041408491242573824': 1}"
1954hotma1,"{'1030568072158093312': 1, '1030544474009731077': 1, '1030476125829521408': 1, '1030152171025707009': 1}"
1956,"{'1038246082990497792': 1, '1046748494713827328': 1, '1046567987099185153': 1, '1045506028085874688': 1, '1046577620601786368': 1, '1044901612580409344': 1, '1037835333944193025': 1, '1045169400855359489': 1, '1044926707747164160': 1, '1046440337999376384': 1, '1046870639024508928': 1, '1046362958920585218': 1, '1046516709035831299': 1, '1034248412642897921': 1, '1031768640880828416': 1, '1046557523841568769': 1, '1045109580974485504': 1, '1041728176169398273': 1, '1045409431536709632': 1, '1046559266193252354': 1, '1041218421369831424': 1, '1045066906363998208': 1, '1037710360248287232': 1, '1034220881030131712': 1, '1046458768551301126': 1, '1042898265430282242': 1, '1046573365627146241': 1, '1034121315622559744': 1, '1046610200147501061': 1, '1046390129449979904': 1, '1046872305861890048': 1, '1046602715617472512': 1, '1042866621755400192': 1, '1046548436194078720': 1, '1045062165210832896': 1, '1046554769584783360': 1, '1045353373980135424': 1, '1046756079500226564': 1, '1032024043745161217': 1, '1046569236330676226': 1, '1045436895826792448': 1, '1046291956391907328': 1}"
1957,{'1042879193778933762': 1}
1958,{'1046857834955268096': 1}
1959,"{'1045285608669753345': 1, '1041826036328083456': 1, '1045040420185681921': 1}"
196,"{'1045301490301239296': 1, '1026819287632232459': 1, '1030290462362492934': 1, '1031879619635494912': 1, '1045326968844103681': 1, '1046735850955042821': 1, '1046809312016961541': 1, '1045500289653112833': 1, '1045279141044658176': 1, '1046725483197550592': 1, '1046401305567260672': 1, '1046680693647044609': 1}"
1960,"{'1031769680820756480': 1, '1046423831676620800': 1, '1039675687857217538': 1, '1039576687615385602': 1, '1045533212494188544': 1}"
1961,"{'1044963791782531072': 1, '1046596708413698048': 1}"
1962,"{'1046596853628895233': 1, '1046597414109540353': 1, '1044926709580124167': 1, '1046592442273865728': 1, '1046590504232800257': 1, '1045493292195024898': 1, '1044961751312289793': 1, '1044944840868409344': 1}"
1963,"{'1030643688685359104': 1, '1039172796650274817': 1, '1039425931406917632': 1, '1039271246788288513': 1, '1041728612318281729': 1, '1041820006860967940': 1}"
1964,"{'1041880375184769024': 1, '1037832868544880643': 1, '1046641392485847040': 1}"
1965,"{'1041484557198024704': 1, '1038225535980236800': 1, '1046485824370561024': 1, '1030240386835533824': 1, '1030561634627018752': 1, '1035340252792213504': 1, '1038135739626737665': 1, '1033824777264398336': 1, '1045123487571087360': 1, '1046550068394905600': 1, '1046441143897128961': 1, '1035492290737913861': 1, '1034175804517900290': 1}"
1966,{'1032110251934404608': 1}
19665,"{'1046812246888906753': 1, '1046834382852567041': 1}"
1967,"{'1045175927330680832': 1, '1028498369449287680': 1, '1028391280001380352': 1, '1044838637467316224': 1, '1045035013962690560': 1, '1046595924166873088': 1, '1046597374028771328': 1, '1046567318640369666': 1, '1044942835886239746': 1, '1046481760501018625': 1, '1027907904228282368': 1, '1045335178225307648': 1, '1045153137328365568': 1, '1030483576968695809': 1, '1046274206701408256': 1, '1028307757475262464': 1, '1028203610348376064': 1, '1034102338728992769': 1, '1045067351295758336': 1, '1045130866522030080': 1, '1044956504128983041': 1, '1046610912403222528': 1, '1045178661362700288': 1, '1046586810544132097': 1, '1045001393281671175': 1, '1045048168558325776': 1, '1044987961086038017': 1, '1045122036958470146': 1, '1044971293555216385': 1, '1046593986062946304': 1}"
19671970,{'1042824054212833280': 1}
1968,"{'1045447059132870661': 1, '1045400027961708547': 1}"
1969,"{'1030214208208732160': 1, '1030159826230358017': 1, '1030644323891720192': 1, '1030262328955166720': 1, '1030578506000998400': 1, '1030474641977090050': 1, '1046292461507817472': 1, '1037731921621667843': 1, '1028105015255289856': 1, '1030051262954450946': 1, '1030559097635188736': 1, '1030451082869329922': 1, '1046264114383925248': 1, '1045060693349871617': 1, '1034208882468343809': 1, '1030418056202395649': 1}"
1969 2018,{'1028117807735746560': 1}
197,{'1046364952624328704': 1}
1970,"{'1046829814450212865': 1, '1030646815329275906': 1}"
19702,{'1046786323200307200': 1}
